zip,url,price_chf,rooms,area_m2,canton
1832,https://www.homegate.ch/acheter/4002529501,1290000.0,4.5,222.0,VD
1832,https://www.homegate.ch/acheter/4002750691,1150000.0,15.0,423.0,VD
1832,https://www.homegate.ch/acheter/4002338473,2750000.0,7.5,225.0,VD
1832,https://www.homegate.ch/acheter/4002584528,5500000.0,8.5,300.0,VD
1832,https://www.homegate.ch/acheter/4002584518,1150000.0,15.0,462.0,VD
1832,https://www.homegate.ch/acheter/4002338474,5500000.0,8.5,280.0,VD
1832,https://www.homegate.ch/acheter/4002712246,,10.0,440.0,VD
1832,https://www.homegate.ch/acheter/4002532604,1150000.0,15.0,350.0,VD
1832,https://www.homegate.ch/acheter/4002349819,5500000.0,7.0,,VD
1832,https://www.homegate.ch/acheter/4001693315,1290000.0,15.0,,VD
1832,https://www.homegate.ch/acheter/4002730022,1290000.0,5.5,222.0,VD
1832,https://www.homegate.ch/acheter/4002689126,5500000.0,,,VD
1832,https://www.homegate.ch/acheter/4002421573,5500000.0,8.5,290.0,VD
1832,https://www.homegate.ch/acheter/4002284957,,10.0,440.0,VD
1832,https://www.homegate.ch/acheter/4001884956,1850000.0,7.0,,VD
1832,https://www.homegate.ch/acheter/4002753777,2250000.0,6.5,200.0,VD
1832,https://www.homegate.ch/acheter/4002276482,1150000.0,15.0,,VD
1844,https://www.homegate.ch/acheter/4002683251,640000.0,4.5,86.0,VD
1844,https://www.homegate.ch/acheter/4002712631,1690000.0,7.5,188.0,VD
1844,https://www.homegate.ch/acheter/4002611137,1690000.0,7.5,188.0,VD
1844,https://www.homegate.ch/acheter/4002363562,3200000.0,5.5,180.0,VD
1844,https://www.homegate.ch/acheter/4002749054,3490000.0,11.0,420.0,VD
1844,https://www.homegate.ch/acheter/4002739168,790000.0,3.5,82.0,VD
1844,https://www.homegate.ch/acheter/4002662896,1650000.0,5.5,,VD
1844,https://www.homegate.ch/acheter/4002482935,1690000.0,7.5,188.0,VD
1844,https://www.homegate.ch/acheter/4002322983,1280000.0,5.5,142.0,VD
1844,https://www.homegate.ch/acheter/4002229808,1800000.0,6.5,240.0,VD
1844,https://www.homegate.ch/acheter/4002734732,3200000.0,5.5,210.0,VD
1844,https://www.homegate.ch/acheter/4002720592,1760000.0,6.5,230.0,VD
1844,https://www.homegate.ch/acheter/4002561549,850000.0,4.0,88.0,VD
1844,https://www.homegate.ch/acheter/4002553937,990000.0,3.5,110.0,VD
1844,https://www.homegate.ch/acheter/4002322775,790000.0,3.5,82.0,VD
1844,https://www.homegate.ch/acheter/4002742283,1800000.0,5.5,212.0,VD
1844,https://www.homegate.ch/acheter/4002727277,960000.0,3.5,101.0,VD
1844,https://www.homegate.ch/acheter/4002724905,1995000.0,6.5,177.0,VD
1844,https://www.homegate.ch/acheter/4002712243,1550000.0,5.5,169.0,VD
1844,https://www.homegate.ch/acheter/4002604625,3300000.0,12.0,410.0,VD
1847,https://www.homegate.ch/acheter/4002467280,690000.0,5.0,99.0,VD
1847,https://www.homegate.ch/acheter/4001906801,1050000.0,4.5,135.0,VD
1847,https://www.homegate.ch/acheter/4001905721,1050000.0,4.5,135.0,VD
1847,https://www.homegate.ch/acheter/4002611746,980000.0,5.5,,VD
1847,https://www.homegate.ch/acheter/4001843704,699000.0,3.5,95.0,VD
1847,https://www.homegate.ch/acheter/4001843699,799000.0,3.5,80.0,VD
1847,https://www.homegate.ch/acheter/4001843502,879000.0,4.5,113.0,VD
1847,https://www.homegate.ch/acheter/4002515596,798000.0,5.5,140.0,VD
1852,https://www.homegate.ch/acheter/4002581305,770000.0,3.5,97.0,VD
1852,https://www.homegate.ch/acheter/4002581227,695000.0,3.5,86.0,VD
1852,https://www.homegate.ch/acheter/4002581226,690000.0,3.5,84.0,VD
1852,https://www.homegate.ch/acheter/4002581222,850000.0,4.5,117.0,VD
1852,https://www.homegate.ch/acheter/4002581218,685000.0,3.5,88.0,VD
1852,https://www.homegate.ch/acheter/4002581214,475000.0,2.5,65.0,VD
1852,https://www.homegate.ch/acheter/4002581211,840000.0,4.5,118.0,VD
1852,https://www.homegate.ch/acheter/4002581205,735000.0,3.5,91.0,VD
1852,https://www.homegate.ch/acheter/4002581183,730000.0,3.5,95.0,VD
1852,https://www.homegate.ch/acheter/4002581175,725000.0,3.5,97.0,VD
1852,https://www.homegate.ch/acheter/4002475896,660000.0,3.5,89.0,VD
1852,https://www.homegate.ch/acheter/4002475895,810000.0,4.5,113.0,VD
1852,https://www.homegate.ch/acheter/4002475894,400000.0,2.5,55.0,VD
1852,https://www.homegate.ch/acheter/4002582246,770000.0,3.5,87.0,VD
1852,https://www.homegate.ch/acheter/4002582244,695000.0,3.5,81.0,VD
1852,https://www.homegate.ch/acheter/4002582243,690000.0,3.5,79.0,VD
1852,https://www.homegate.ch/acheter/4002582242,660000.0,3.5,84.0,VD
1852,https://www.homegate.ch/acheter/4002582241,685000.0,3.5,79.0,VD
1852,https://www.homegate.ch/acheter/4002582240,735000.0,3.5,81.0,VD
1852,https://www.homegate.ch/acheter/4002582238,730000.0,3.5,79.0,VD
1854,https://www.homegate.ch/acheter/4002714113,790000.0,6.5,275.0,VD
1854,https://www.homegate.ch/acheter/4001329253,1260000.0,4.5,198.0,VD
1854,https://www.homegate.ch/acheter/4002417999,349000.0,4.5,97.0,VD
1854,https://www.homegate.ch/acheter/4002719354,1280000.0,7.0,190.0,VD
1854,https://www.homegate.ch/acheter/4002508517,530000.0,4.0,98.0,VD
1854,https://www.homegate.ch/acheter/4002239848,1490000.0,9.0,190.0,VD
1854,https://www.homegate.ch/acheter/4002135676,870000.0,4.5,,VD
1854,https://www.homegate.ch/acheter/4002752215,668000.0,4.5,109.0,VD
1854,https://www.homegate.ch/acheter/4002740931,1425000.0,4.5,175.0,VD
1854,https://www.homegate.ch/acheter/4002359605,1390000.0,9.0,186.0,VD
1854,https://www.homegate.ch/acheter/4002129766,1380000.0,10.0,194.0,VD
1854,https://www.homegate.ch/acheter/4000571401,670000.0,4.5,97.0,VD
1854,https://www.homegate.ch/acheter/4002705711,1650000.0,7.0,,VD
1854,https://www.homegate.ch/acheter/4002645541,579000.0,5.5,150.0,VD
1854,https://www.homegate.ch/acheter/4002601899,360000.0,2.5,67.0,VD
1854,https://www.homegate.ch/acheter/4002740222,545000.0,4.5,82.0,VD
1854,https://www.homegate.ch/acheter/4002547437,2700000.0,10.0,196.0,VD
1854,https://www.homegate.ch/acheter/4002515288,798000.0,4.5,175.0,VD
1854,https://www.homegate.ch/acheter/4002651961,687000.0,4.5,113.0,VD
1854,https://www.homegate.ch/acheter/4002718419,1090000.0,6.0,155.0,VD
1856,https://www.homegate.ch/acheter/4002674233,590000.0,3.5,,VD
1856,https://www.homegate.ch/acheter/4002752230,1350000.0,5.5,191.0,VD
1856,https://www.homegate.ch/acheter/4002412824,1390000.0,8.0,293.0,VD
1856,https://www.homegate.ch/acheter/4002702272,220000.0,5.0,82.0,VD
1862,https://www.homegate.ch/acheter/4002718133,919000.0,6.0,131.0,VD
1862,https://www.homegate.ch/acheter/4002709662,900000.0,8.0,280.0,VD
1862,https://www.homegate.ch/acheter/4002736829,309000.0,2.5,52.0,VD
1862,https://www.homegate.ch/acheter/4001945435,495000.0,5.5,120.0,VD
1862,https://www.homegate.ch/acheter/4002742498,340000.0,3.0,65.0,VD
1862,https://www.homegate.ch/acheter/4001593724,495000.0,9.0,160.0,VD
1862,https://www.homegate.ch/acheter/4001282056,435000.0,3.5,70.0,VD
1862,https://www.homegate.ch/acheter/3003408871,495000.0,5.5,120.0,VD
1862,https://www.homegate.ch/acheter/4002562947,559000.0,4.5,120.0,VD
1862,https://www.homegate.ch/acheter/4002438900,425000.0,3.5,67.0,VD
1863,https://www.homegate.ch/acheter/4002714143,430000.0,2.5,70.0,VD
1863,https://www.homegate.ch/acheter/4001816871,600000.0,6.5,170.0,VD
1863,https://www.homegate.ch/acheter/4001816843,499000.0,11.0,196.0,VD
1863,https://www.homegate.ch/acheter/4002538973,550000.0,7.0,150.0,VD
1864,https://www.homegate.ch/acheter/4002533247,895000.0,5.5,172.0,VD
1866,https://www.homegate.ch/acheter/4002735678,870000.0,5.0,210.0,VD
1884,https://www.homegate.ch/acheter/4002475778,510000.0,2.5,60.0,VD
1884,https://www.homegate.ch/acheter/4002475777,235000.0,1.5,25.0,VD
1884,https://www.homegate.ch/acheter/4002475775,645000.0,3.5,85.0,VD
1884,https://www.homegate.ch/acheter/4002475776,1145000.0,4.5,145.0,VD
1884,https://www.homegate.ch/acheter/4002475774,1053000.0,4.5,135.0,VD
1884,https://www.homegate.ch/acheter/4002747289,230000.0,1.0,20.0,VD
1884,https://www.homegate.ch/acheter/4002611268,1950000.0,8.5,235.0,VD
1884,https://www.homegate.ch/acheter/4002482964,4500000.0,7.0,270.0,VD
1884,https://www.homegate.ch/acheter/4002749051,5950000.0,11.0,560.0,VD
1884,https://www.homegate.ch/acheter/4001880698,,8.0,350.0,VD
1884,https://www.homegate.ch/acheter/4002747960,1500000.0,6.5,190.0,VD
1884,https://www.homegate.ch/acheter/4002747959,1500000.0,6.5,190.0,VD
1884,https://www.homegate.ch/acheter/4002695532,815000.0,3.0,73.0,VD
1884,https://www.homegate.ch/acheter/4002695530,1950000.0,6.0,183.0,VD
1884,https://www.homegate.ch/acheter/4002695529,785000.0,3.0,73.0,VD
1884,https://www.homegate.ch/acheter/4002695527,735000.0,3.0,73.0,VD
1884,https://www.homegate.ch/acheter/4002631888,1420000.0,4.5,110.0,VD
1884,https://www.homegate.ch/acheter/4002440137,2250000.0,4.5,150.0,VD
1884,https://www.homegate.ch/acheter/4002386382,2500000.0,150.0,,VD
1884,https://www.homegate.ch/acheter/4002313315,550000.0,3.0,73.0,VD
1885,https://www.homegate.ch/acheter/4002381317,790000.0,4.5,102.0,VD
1885,https://www.homegate.ch/acheter/4002504394,1440000.0,6.5,198.0,VD
1885,https://www.homegate.ch/acheter/4002737935,3350000.0,9.5,,VD
1885,https://www.homegate.ch/acheter/4002738395,4500000.0,10.0,280.0,VD
1885,https://www.homegate.ch/acheter/4002654417,4400000.0,7.0,270.0,VD
1885,https://www.homegate.ch/acheter/4002454661,3320000.0,5.5,289.0,VD
1885,https://www.homegate.ch/acheter/4002454660,990000.0,4.5,79.0,VD
1885,https://www.homegate.ch/acheter/4001651754,1095000.0,4.5,145.0,VD
1885,https://www.homegate.ch/acheter/4002689414,890000.0,4.5,90.0,VD
1885,https://www.homegate.ch/acheter/4002529790,1440000.0,7.5,180.0,VD
1885,https://www.homegate.ch/acheter/4002741548,,9.5,340.0,VD
1885,https://www.homegate.ch/acheter/4002711415,1250000.0,6.0,126.0,VD
1885,https://www.homegate.ch/acheter/4002669532,2350000.0,7.0,,VD
1885,https://www.homegate.ch/acheter/4002647294,695000.0,3.0,73.0,VD
1885,https://www.homegate.ch/acheter/4002563274,600000.0,3.0,76.0,VD
1885,https://www.homegate.ch/acheter/4002559962,2950000.0,8.0,,VD
1885,https://www.homegate.ch/acheter/4002529047,645000.0,3.5,,VD
1885,https://www.homegate.ch/acheter/4002529036,795000.0,4.0,,VD
1885,https://www.homegate.ch/acheter/4002372142,480000.0,2.5,47.0,VD
1885,https://www.homegate.ch/acheter/4002721432,625000.0,5.5,109.0,VD
8001,https://www.homegate.ch/acheter/4002612432,,,,ZH
8001,https://www.homegate.ch/acheter/4001626498,3690000.0,5.5,140.0,ZH
8001,https://www.homegate.ch/acheter/4002682848,,10.5,,ZH
8001,https://www.homegate.ch/acheter/4002630245,1200000.0,4.5,128.0,ZH
8001,https://www.homegate.ch/acheter/4002630243,1025000.0,3.5,102.0,ZH
8001,https://www.homegate.ch/acheter/4001676793,,5.5,200.0,ZH
8001,https://www.homegate.ch/acheter/4002619011,990000.0,,,ZH
8001,https://www.homegate.ch/acheter/4002066984,1810000.0,6.5,157.0,ZH
8002,https://www.homegate.ch/acheter/4002603309,,2.5,75.0,ZH
8002,https://www.homegate.ch/acheter/4002510719,3690000.0,5.5,140.0,ZH
8002,https://www.homegate.ch/acheter/4002555054,3200000.0,3.5,183.0,ZH
8002,https://www.homegate.ch/acheter/4002555059,1120000.0,1.5,52.0,ZH
8002,https://www.homegate.ch/acheter/4002555058,1290000.0,2.5,53.0,ZH
8002,https://www.homegate.ch/acheter/4002544907,,4.5,169.0,ZH
8002,https://www.homegate.ch/acheter/4002526200,1350000.0,2.5,62.0,ZH
8002,https://www.homegate.ch/acheter/4002034366,,4.5,245.0,ZH
8003,https://www.homegate.ch/acheter/4002693101,2150000.0,3.5,91.0,ZH
8003,https://www.homegate.ch/acheter/4002692950,2750000.0,4.5,115.0,ZH
8003,https://www.homegate.ch/acheter/4002693123,2600000.0,3.5,113.0,ZH
8003,https://www.homegate.ch/acheter/4002740983,1490000.0,2.5,,ZH
8003,https://www.homegate.ch/acheter/4002740984,1390000.0,2.5,,ZH
8003,https://www.homegate.ch/acheter/4002294281,1420000.0,3.5,55.0,ZH
8003,https://www.homegate.ch/acheter/4002294306,,5.5,158.0,ZH
8004,https://www.homegate.ch/acheter/4002711263,12500000.0,3.5,,ZH
8004,https://www.homegate.ch/acheter/4002717697,6000000.0,10.0,,ZH
8004,https://www.homegate.ch/acheter/4002752831,,3.0,60.0,ZH
8004,https://www.homegate.ch/acheter/4002741117,1800000.0,3.5,71.0,ZH
8004,https://www.homegate.ch/acheter/4002728959,,3.5,68.0,ZH
8005,https://www.homegate.ch/acheter/4002612829,2190000.0,3.5,124.0,ZH
8005,https://www.homegate.ch/acheter/4002723037,1980000.0,3.5,106.0,ZH
8005,https://www.homegate.ch/acheter/4002719265,2300000.0,2.5,85.0,ZH
8005,https://www.homegate.ch/acheter/4002720294,5850000.0,4.5,234.0,ZH
8005,https://www.homegate.ch/acheter/4002631882,1375000.0,2.5,59.0,ZH
8005,https://www.homegate.ch/acheter/4002691406,1835000.0,2.5,90.0,ZH
8005,https://www.homegate.ch/acheter/4002726560,2090000.0,2.5,77.0,ZH
8005,https://www.homegate.ch/acheter/4002614194,3170000.0,3.5,201.0,ZH
8005,https://www.homegate.ch/acheter/4002684801,,3.5,104.0,ZH
8005,https://www.homegate.ch/acheter/4002687569,,5.5,302.0,ZH
8005,https://www.homegate.ch/acheter/4002701871,2290000.0,2.5,106.0,ZH
8005,https://www.homegate.ch/acheter/4002257928,,3.5,129.0,ZH
8005,https://www.homegate.ch/acheter/4001922938,,6.0,304.0,ZH
8005,https://www.homegate.ch/acheter/4002529968,,4.5,170.0,ZH
8005,https://www.homegate.ch/acheter/4001659771,85000.0,1.0,,ZH
8005,https://www.homegate.ch/acheter/4002707267,3850000.0,3.5,209.0,ZH
8005,https://www.homegate.ch/acheter/4002652505,,3.5,169.0,ZH
8005,https://www.homegate.ch/acheter/4002390818,,3.5,118.0,ZH
8005,https://www.homegate.ch/acheter/4002541757,5950000.0,5.5,313.0,ZH
8005,https://www.homegate.ch/acheter/4001416892,50000.0,,,ZH
8006,https://www.homegate.ch/acheter/4002687122,2740000.0,4.5,121.0,ZH
8006,https://www.homegate.ch/acheter/4002469582,,5.5,201.0,ZH
8006,https://www.homegate.ch/acheter/4001374951,,4.5,144.0,ZH
8008,https://www.homegate.ch/acheter/4002754172,2750000.0,4.5,91.0,ZH
8008,https://www.homegate.ch/acheter/4002754123,990000.0,2.0,38.0,ZH
8008,https://www.homegate.ch/acheter/4002634283,1790000.0,2.5,66.0,ZH
8008,https://www.homegate.ch/acheter/4002598611,4980000.0,6.5,,ZH
8008,https://www.homegate.ch/acheter/4002657378,,4.5,220.0,ZH
8008,https://www.homegate.ch/acheter/4002631674,2600000.0,2.5,105.0,ZH
8032,https://www.homegate.ch/acheter/4002704490,1300000.0,2.5,67.0,ZH
8032,https://www.homegate.ch/acheter/4002695292,5800000.0,8.0,300.0,ZH
8032,https://www.homegate.ch/acheter/4002735992,9500000.0,11.0,336.0,ZH
8032,https://www.homegate.ch/acheter/4002247821,,1014.0,,ZH
8032,https://www.homegate.ch/acheter/4002672999,3575000.0,4.5,181.0,ZH
8032,https://www.homegate.ch/acheter/4002672998,1990000.0,3.5,88.0,ZH
8032,https://www.homegate.ch/acheter/4002666303,8000000.0,8.5,316.0,ZH
8032,https://www.homegate.ch/acheter/4002666214,,20.0,1021.0,ZH
8037,https://www.homegate.ch/acheter/4002654368,,,,ZH
8038,https://www.homegate.ch/acheter/4002678178,,15.0,550.0,ZH
8038,https://www.homegate.ch/acheter/4002738236,3100000.0,4.5,146.0,ZH
8038,https://www.homegate.ch/acheter/4002608121,2990000.0,4.5,134.0,ZH
8038,https://www.homegate.ch/acheter/4002687481,2250000.0,4.5,115.0,ZH
8038,https://www.homegate.ch/acheter/4002716285,,3.5,98.0,ZH
8038,https://www.homegate.ch/acheter/4002658925,1890000.0,4.5,97.0,ZH
8038,https://www.homegate.ch/acheter/4002120217,1498000.0,1.5,70.0,ZH
8041,https://www.homegate.ch/acheter/4002721483,1750000.0,3.5,94.0,ZH
8041,https://www.homegate.ch/acheter/4002682929,1360000.0,3.5,84.0,ZH
8041,https://www.homegate.ch/acheter/4002726980,2490000.0,4.5,110.0,ZH
8041,https://www.homegate.ch/acheter/4002726979,1530000.0,2.5,72.0,ZH
8041,https://www.homegate.ch/acheter/4002612457,1200000.0,2.5,69.0,ZH
8041,https://www.homegate.ch/acheter/4002710000,2170000.0,3.5,139.0,ZH
8044,https://www.homegate.ch/acheter/4002581446,,9.0,255.0,ZH
8044,https://www.homegate.ch/acheter/4002653885,,4.5,150.0,ZH
8044,https://www.homegate.ch/acheter/4002335590,4250000.0,4.5,131.0,ZH
8044,https://www.homegate.ch/acheter/4002546419,4500000.0,,,ZH
8044,https://www.homegate.ch/acheter/4002546418,4500000.0,,,ZH
8044,https://www.homegate.ch/acheter/4002616643,,11.0,422.0,ZH
8044,https://www.homegate.ch/acheter/4002744672,3800000.0,3.5,134.0,ZH
8044,https://www.homegate.ch/acheter/4002707096,,10.0,300.0,ZH
8044,https://www.homegate.ch/acheter/4002711010,,4.5,,ZH
8044,https://www.homegate.ch/acheter/4002562962,,12.0,572.0,ZH
8045,https://www.homegate.ch/acheter/4002640912,6759000.0,5.5,214.0,ZH
8045,https://www.homegate.ch/acheter/4002666260,2455000.0,3.5,97.0,ZH
8045,https://www.homegate.ch/acheter/4002530817,2980000.0,5.5,155.0,ZH
8045,https://www.homegate.ch/acheter/4002666259,3810000.0,6.5,151.0,ZH
8045,https://www.homegate.ch/acheter/4002666258,1725000.0,2.5,79.0,ZH
8045,https://www.homegate.ch/acheter/4002666257,1785000.0,3.5,86.0,ZH
8045,https://www.homegate.ch/acheter/4002666256,2560000.0,4.5,114.0,ZH
8045,https://www.homegate.ch/acheter/4002666255,2135000.0,3.5,110.0,ZH
8045,https://www.homegate.ch/acheter/4002666252,1210000.0,1.5,59.0,ZH
8045,https://www.homegate.ch/acheter/4002388964,,4.5,128.0,ZH
8046,https://www.homegate.ch/acheter/4002609837,,7.5,183.0,ZH
8046,https://www.homegate.ch/acheter/4002702349,1390000.0,4.5,93.0,ZH
8046,https://www.homegate.ch/acheter/4002684544,720000.0,2.0,49.0,ZH
8046,https://www.homegate.ch/acheter/4002349881,1695000.0,,,ZH
8046,https://www.homegate.ch/acheter/4002690903,1790000.0,4.5,121.0,ZH
8046,https://www.homegate.ch/acheter/4002614666,3250000.0,4.5,174.0,ZH
8046,https://www.homegate.ch/acheter/4001324077,1960000.0,3.5,105.0,ZH
8046,https://www.homegate.ch/acheter/4002652380,,,,ZH
8046,https://www.homegate.ch/acheter/4002548522,1195000.0,2.5,67.0,ZH
8046,https://www.homegate.ch/acheter/4002591299,5400000.0,,,ZH
8046,https://www.homegate.ch/acheter/4002010036,,3.5,117.0,ZH
8046,https://www.homegate.ch/acheter/4002723315,1540000.0,4.5,156.0,ZH
8046,https://www.homegate.ch/acheter/4002746993,,3.5,101.0,ZH
8046,https://www.homegate.ch/acheter/4002746908,,4.5,92.0,ZH
8047,https://www.homegate.ch/acheter/4002696052,2650000.0,3.0,102.0,ZH
8047,https://www.homegate.ch/acheter/4002647509,1180000.0,2.5,51.0,ZH
8047,https://www.homegate.ch/acheter/4002632183,1140000.0,2.5,51.0,ZH
8047,https://www.homegate.ch/acheter/4002589497,1120000.0,2.5,51.0,ZH
8047,https://www.homegate.ch/acheter/4002716707,1600000.0,4.5,102.0,ZH
8048,https://www.homegate.ch/acheter/4002244349,2090000.0,3.5,88.0,ZH
8048,https://www.homegate.ch/acheter/4002664509,1550000.0,2.5,104.0,ZH
8048,https://www.homegate.ch/acheter/4002698526,990000.0,4.0,80.0,ZH
8048,https://www.homegate.ch/acheter/4002484068,1800000.0,2.5,71.0,ZH
8048,https://www.homegate.ch/acheter/4002566588,1900000.0,2.5,74.0,ZH
8048,https://www.homegate.ch/acheter/4002484228,1600000.0,3.5,86.0,ZH
8048,https://www.homegate.ch/acheter/4002484201,1850000.0,3.5,95.0,ZH
8048,https://www.homegate.ch/acheter/4002629765,920000.0,2.5,52.0,ZH
8048,https://www.homegate.ch/acheter/4002484160,1550000.0,2.5,72.0,ZH
8048,https://www.homegate.ch/acheter/4002026711,1690000.0,3.5,89.0,ZH
8048,https://www.homegate.ch/acheter/4002026697,2590000.0,4.5,119.0,ZH
8048,https://www.homegate.ch/acheter/4002615045,1150000.0,4.5,83.0,ZH
8048,https://www.homegate.ch/acheter/4002407620,2650000.0,6.5,158.0,ZH
8048,https://www.homegate.ch/acheter/4002636192,3075000.0,5.5,159.0,ZH
8048,https://www.homegate.ch/acheter/4002615046,1090000.0,3.5,67.0,ZH
8048,https://www.homegate.ch/acheter/4002615044,1040000.0,3.5,67.0,ZH
8048,https://www.homegate.ch/acheter/4002615043,870000.0,2.5,54.0,ZH
8048,https://www.homegate.ch/acheter/4002637213,2050000.0,4.5,106.0,ZH
8048,https://www.homegate.ch/acheter/4002636193,1630000.0,2.5,75.0,ZH
8048,https://www.homegate.ch/acheter/4002636191,2350000.0,4.5,128.0,ZH
8049,https://www.homegate.ch/acheter/4002640035,2420000.0,5.5,148.0,ZH
8049,https://www.homegate.ch/acheter/4002640030,2010000.0,4.5,112.0,ZH
8049,https://www.homegate.ch/acheter/4002640021,1680000.0,3.5,93.0,ZH
8049,https://www.homegate.ch/acheter/4002640008,1390000.0,2.5,82.0,ZH
8049,https://www.homegate.ch/acheter/4002734240,1500000.0,3.5,82.0,ZH
8049,https://www.homegate.ch/acheter/4002705239,,4.0,110.0,ZH
8049,https://www.homegate.ch/acheter/4002695965,970000.0,4.0,,ZH
8049,https://www.homegate.ch/acheter/4002710933,2690000.0,5.5,156.0,ZH
8049,https://www.homegate.ch/acheter/4002460060,1770000.0,3.5,93.0,ZH
8049,https://www.homegate.ch/acheter/4002459925,1390000.0,2.5,55.0,ZH
8049,https://www.homegate.ch/acheter/4002276051,1670000.0,2.5,71.0,ZH
8049,https://www.homegate.ch/acheter/4002733937,2060000.0,5.5,,ZH
8049,https://www.homegate.ch/acheter/4002653043,3880000.0,5.5,201.0,ZH
8049,https://www.homegate.ch/acheter/4002275996,1830000.0,3.5,93.0,ZH
8049,https://www.homegate.ch/acheter/4002275550,1800000.0,3.5,93.0,ZH
8049,https://www.homegate.ch/acheter/4002715746,,3.5,161.0,ZH
8049,https://www.homegate.ch/acheter/4002710362,2685000.0,4.5,124.0,ZH
8049,https://www.homegate.ch/acheter/4002745657,2060000.0,5.5,,ZH
8049,https://www.homegate.ch/acheter/4002703120,970000.0,4.0,,ZH
8049,https://www.homegate.ch/acheter/4002698397,,11.0,206.0,ZH
8050,https://www.homegate.ch/acheter/4002742722,,3.0,79.0,ZH
8050,https://www.homegate.ch/acheter/4002633569,1740000.0,4.5,111.0,ZH
8050,https://www.homegate.ch/acheter/4002581042,1840000.0,4.5,108.0,ZH
8050,https://www.homegate.ch/acheter/4002581043,1720000.0,3.5,97.0,ZH
8050,https://www.homegate.ch/acheter/4002745466,1890000.0,4.5,108.0,ZH
8050,https://www.homegate.ch/acheter/4002581041,1740000.0,3.5,97.0,ZH
8050,https://www.homegate.ch/acheter/4002729420,860000.0,3.0,,ZH
8050,https://www.homegate.ch/acheter/4002519259,1620000.0,3.5,80.0,ZH
8050,https://www.homegate.ch/acheter/4001488920,1640000.0,3.5,82.0,ZH
8050,https://www.homegate.ch/acheter/4000930648,2140000.0,3.5,122.0,ZH
8050,https://www.homegate.ch/acheter/4002736238,860000.0,3.0,,ZH
8050,https://www.homegate.ch/acheter/4002715747,2890000.0,3.5,115.0,ZH
8050,https://www.homegate.ch/acheter/4002753352,860000.0,3.0,,ZH
8050,https://www.homegate.ch/acheter/4002396058,1850000.0,3.5,92.0,ZH
8051,https://www.homegate.ch/acheter/4002739721,790000.0,3.0,65.0,ZH
8051,https://www.homegate.ch/acheter/4002433689,3200000.0,6.5,206.0,ZH
8051,https://www.homegate.ch/acheter/4002753313,,3.5,69.0,ZH
8051,https://www.homegate.ch/acheter/4002692779,1850000.0,5.5,100.0,ZH
8052,https://www.homegate.ch/acheter/4002707138,1395000.0,3.5,88.0,ZH
8052,https://www.homegate.ch/acheter/4002677855,1290000.0,3.5,84.0,ZH
8052,https://www.homegate.ch/acheter/4002422593,1430000.0,3.5,101.0,ZH
8052,https://www.homegate.ch/acheter/4002359740,1890000.0,4.5,126.0,ZH
8052,https://www.homegate.ch/acheter/4002333469,1860000.0,4.5,123.0,ZH
8052,https://www.homegate.ch/acheter/4002677043,2200000.0,5.0,120.0,ZH
8052,https://www.homegate.ch/acheter/4002668489,,4.5,142.0,ZH
8052,https://www.homegate.ch/acheter/4002656480,1490000.0,3.0,74.0,ZH
8052,https://www.homegate.ch/acheter/4002553712,,3.5,83.0,ZH
8052,https://www.homegate.ch/acheter/4002245310,,2.5,81.0,ZH
8052,https://www.homegate.ch/acheter/4002399448,2140000.0,3.5,122.0,ZH
8052,https://www.homegate.ch/acheter/4002694889,2130000.0,4.5,120.0,ZH
8052,https://www.homegate.ch/acheter/4002534821,1440000.0,3.5,90.0,ZH
8052,https://www.homegate.ch/acheter/4002615076,1950000.0,4.5,145.0,ZH
8052,https://www.homegate.ch/acheter/4002714437,990000.0,2.5,63.0,ZH
8052,https://www.homegate.ch/acheter/4002666309,2640000.0,4.5,133.0,ZH
8052,https://www.homegate.ch/acheter/4002677171,2000.0,,,ZH
8053,https://www.homegate.ch/acheter/4002454807,2700000.0,4.5,118.0,ZH
8053,https://www.homegate.ch/acheter/4002454758,2990000.0,3.5,99.0,ZH
8053,https://www.homegate.ch/acheter/4002664304,2190000.0,4.5,120.0,ZH
8053,https://www.homegate.ch/acheter/4002611811,3170000.0,4.5,127.0,ZH
8053,https://www.homegate.ch/acheter/4002742635,1660000.0,2.5,81.0,ZH
8053,https://www.homegate.ch/acheter/4002392278,2240000.0,3.5,116.0,ZH
8053,https://www.homegate.ch/acheter/4002229146,,3.5,118.0,ZH
8053,https://www.homegate.ch/acheter/4002115582,,5.5,181.0,ZH
8053,https://www.homegate.ch/acheter/4002115579,,4.5,120.0,ZH
8053,https://www.homegate.ch/acheter/4002115576,,3.5,120.0,ZH
8053,https://www.homegate.ch/acheter/4001688190,2650000.0,3.5,138.0,ZH
8053,https://www.homegate.ch/acheter/4002663705,2990000.0,4.5,133.0,ZH
8053,https://www.homegate.ch/acheter/4002392433,1870000.0,3.5,104.0,ZH
8053,https://www.homegate.ch/acheter/4002169610,1900000.0,3.5,104.0,ZH
8053,https://www.homegate.ch/acheter/4002708965,2329000.0,4.5,171.0,ZH
8053,https://www.homegate.ch/acheter/4002615596,1480000.0,2.5,72.0,ZH
8053,https://www.homegate.ch/acheter/4002615568,2480000.0,4.5,119.0,ZH
8053,https://www.homegate.ch/acheter/4002615523,1990000.0,3.5,92.0,ZH
